t[s](1)           t[s/mm2](2)       D[mm](3)          D2[mm2](4)        (D/D0)^2[-](5)    S[mm2](6)         V[mm3](7)         dD/dt[mm/s](8)    dD2/dt[mm2/s](9)    dS/dt[mm2/s](10)    Kv[kg/m2/s](11)    T[K](12)          VL[m/s](13)       VG[m/s](14)       WL_NC7H16(15)     WG_NC7H16(16)     dHev[W/m2](17)    QcondL[W/m2](18)    QcondG[W/m2](19)    Qrad[W/m2](20)    Qfiber[W/m2](21)    QBuoy[W/m2](22)    hBuoy[W/m2/K](23)    QConv[W/m2](24)    hConv[W/m2/K](25)    NC7H16_x(26)      O2_x(27)          CO2_x(28)         CO_x(29)          H2O_x(30)         N2_x(31)          NC7H16_w(32)      O2_w(33)          CO2_w(34)         CO_w(35)          H2O_w(36)         N2_w(37)          
1.851022318e-01   1.281871412e+00   1.001707711e-01   1.003418337e-02   6.948880453e-02   3.152331677e-02   5.262858245e-04   3.797142485e+00   7.607253811e-01     2.389889269e+00     1.194595911e+00    3.554385068e+02   -2.681020125e-07  4.849054368e-01   1.000000000e+00   8.450701513e-01   -3.933052504e+05  2.757413567e+02     3.949812400e+05     -4.118916373e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.059675533e-01   1.394529273e-03   3.314154881e-02   5.528791540e-03   4.418995734e-02   3.097776197e-01   8.450701513e-01   6.210183977e-04   2.029870340e-02   2.155248349e-03   1.107928790e-02   1.207755906e-01   
1.852209818e-01   1.282693780e+00   9.971872090e-02   9.943823297e-03   6.886304222e-02   3.123944222e-02   5.191928699e-04   3.813748085e+00   7.606041617e-01     2.389508447e+00     1.199821512e+00    3.554369725e+02   -2.716238365e-07  4.870381459e-01   1.000000000e+00   8.450514111e-01   -3.950269833e+05  2.796106508e+02     3.967058634e+05     -4.118630251e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.059371240e-01   1.402672749e-03   3.314639333e-02   5.523947694e-03   4.418276103e-02   3.098071012e-01   8.450514111e-01   6.246624049e-04   2.030223989e-02   2.153420492e-03   1.107779428e-02   1.207904718e-01   
1.853209818e-01   1.283386301e+00   9.933654574e-02   9.867749319e-03   6.833621412e-02   3.100044877e-02   5.132462495e-04   3.827900497e+00   7.605008256e-01     2.389183807e+00     1.204275182e+00    3.554356669e+02   -2.745561891e-07  4.888558760e-01   1.000000000e+00   8.450354682e-01   -3.964943869e+05  2.826374781e+02     3.981759283e+05     -4.118387629e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.059112302e-01   1.409619611e-03   3.315048834e-02   5.519840896e-03   4.417664247e-02   3.098321784e-01   8.450354682e-01   6.277710847e-04   2.030523273e-02   2.151870884e-03   1.107652456e-02   1.208031325e-01   
1.854272318e-01   1.284122104e+00   9.892892125e-02   9.786931459e-03   6.777653365e-02   3.074655197e-02   5.069538698e-04   3.843112751e+00   7.603899974e-01     2.388835630e+00     1.209062377e+00    3.554342634e+02   -2.777397607e-07  4.908098184e-01   1.000000000e+00   8.450183377e-01   -3.980716904e+05  2.859189572e+02     3.997560643e+05     -4.118127908e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.058833971e-01   1.417094958e-03   3.315486018e-02   5.515448750e-03   4.417008276e-02   3.098591163e-01   8.450183377e-01   6.311164119e-04   2.030843176e-02   2.150213822e-03   1.107516407e-02   1.208167362e-01   
1.855397318e-01   1.284901190e+00   9.849554246e-02   9.701371885e-03   6.718401582e-02   3.047775864e-02   5.003205618e-04   3.859419817e+00   7.602712969e-01     2.388462721e+00     1.214194105e+00    3.554327570e+02   -2.811924511e-07  4.929044991e-01   1.000000000e+00   8.449999614e-01   -3.997625234e+05  2.894797029e+02     4.014498902e+05     -4.117850536e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.058535247e-01   1.425118258e-03   3.315951681e-02   5.510766172e-03   4.416307336e-02   3.098880007e-01   8.449999614e-01   6.347071544e-04   2.031184385e-02   2.148447511e-03   1.107371170e-02   1.208313283e-01   
1.856584818e-01   1.285723558e+00   9.803606822e-02   9.611070672e-03   6.655866117e-02   3.019406902e-02   4.933513017e-04   3.876860766e+00   7.601443731e-01     2.388063978e+00     1.219682673e+00    3.554311430e+02   -2.849117143e-07  4.951449730e-01   1.000000015e+00   8.449802841e-01   -4.015709509e+05  2.933168259e+02     4.032614965e+05     -4.117554984e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.058215194e-01   1.433711934e-03   3.316446571e-02   5.505786786e-03   4.415560200e-02   3.099189141e-01   8.449802841e-01   6.385533967e-04   2.031547543e-02   2.146569641e-03   1.107216537e-02   1.208469520e-01   
1.857584818e-01   1.286416079e+00   9.764754117e-02   9.535042297e-03   6.603214887e-02   2.995521883e-02   4.875089107e-04   3.891731963e+00   7.600361141e-01     2.387723873e+00     1.224362554e+00    3.554297642e+02   -2.881273754e-07  4.970554497e-01   1.000000000e+00   8.449634842e-01   -4.031129249e+05  2.966294741e+02     4.048061321e+05     -4.117303838e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.057941779e-01   1.441047655e-03   3.316865932e-02   5.501565113e-03   4.414925508e-02   3.099452949e-01   8.449634842e-01   6.418368210e-04   2.031855734e-02   2.144977875e-03   1.107085340e-02   1.208602904e-01   
1.858647318e-01   1.287151882e+00   9.723308219e-02   9.454272271e-03   6.547279966e-02   2.970147231e-02   4.813276164e-04   3.907722857e+00   7.599198754e-01     2.387358698e+00     1.229394819e+00    3.554282786e+02   -2.915962705e-07  4.991099004e-01   1.000000000e+00   8.449453945e-01   -4.047710247e+05  3.002073810e+02     4.064670746e+05     -4.117034648e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.057647212e-01   1.448945440e-03   3.317314334e-02   5.497049761e-03   4.414245305e-02   3.099736872e-01   8.449453945e-01   6.453720277e-04   2.032185727e-02   2.143275740e-03   1.106944899e-02   1.208746515e-01   
1.859772318e-01   1.287930968e+00   9.679240625e-02   9.368769907e-03   6.488067802e-02   2.943285871e-02   4.748128696e-04   3.924866234e+00   7.597944940e-01     2.386964800e+00     1.234789875e+00    3.554266624e+02   -2.952554677e-07  5.013127708e-01   1.000000000e+00   8.449257490e-01   -4.065486934e+05  3.022856361e+02     4.082487888e+05     -4.116745088e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.057326760e-01   1.457425677e-03   3.317797125e-02   5.492241183e-03   4.413522595e-02   3.100044599e-01   8.449257490e-01   6.491684419e-04   2.032541750e-02   2.141464392e-03   1.106796485e-02   1.208902358e-01   
1.860459818e-01   1.288407076e+00   9.652212376e-02   9.316520376e-03   6.451883917e-02   2.926871197e-02   4.708463732e-04   3.935460425e+00   7.597179963e-01     2.386724476e+00     1.238124142e+00    3.554256886e+02   -2.970605429e-07  5.026740402e-01   1.000000000e+00   8.449138892e-01   -4.076473175e+05  3.058538025e+02     4.093488705e+05     -4.116569217e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.057133691e-01   1.462668274e-03   3.318087573e-02   5.489277853e-03   4.413072258e-02   3.100230865e-01   8.449138892e-01   6.515152277e-04   2.032755943e-02   2.140347147e-03   1.106703293e-02   1.208996560e-01   
1.861334818e-01   1.289013032e+00   9.617710378e-02   9.250035292e-03   6.405841615e-02   2.905984292e-02   4.658152547e-04   3.949067583e+00   7.596197656e-01     2.386415875e+00     1.242406280e+00    3.554244289e+02   -3.000456055e-07  5.044224342e-01   1.000000000e+00   8.448985621e-01   -4.090582746e+05  3.089266802e+02     4.107622186e+05     -4.116343209e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.056883931e-01   1.469406655e-03   3.318460670e-02   5.485490865e-03   4.412497006e-02   3.100471326e-01   8.448985621e-01   6.545318154e-04   2.033031464e-02   2.138919943e-03   1.106584588e-02   1.209118256e-01   
1.862459818e-01   1.289792118e+00   9.573171699e-02   9.164561637e-03   6.346649333e-02   2.879131951e-02   4.593737419e-04   3.966773009e+00   7.594919822e-01     2.386014432e+00     1.247978245e+00    3.554227855e+02   -3.038033954e-07  5.066976060e-01   1.000000000e+00   8.448785793e-01   -4.108942425e+05  3.127982533e+02     4.126014292e+05     -4.116049965e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.056558126e-01   1.478187562e-03   3.318943784e-02   5.480588847e-03   4.411750792e-02   3.100784652e-01   8.448785793e-01   6.584630250e-04   2.033388727e-02   2.137072944e-03   1.106430797e-02   1.209276895e-01   
1.863647318e-01   1.290614486e+00   9.525938733e-02   9.074350874e-03   6.284176506e-02   2.850791404e-02   4.526077376e-04   3.985724225e+00   7.593552955e-01     2.385585018e+00     1.253942309e+00    3.554210227e+02   -3.078190636e-07  5.091330480e-01   1.000000000e+00   8.448571580e-01   -4.128594246e+05  3.169424297e+02     4.145700813e+05     -4.115737258e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.056208657e-01   1.487600790e-03   3.319457487e-02   5.475373671e-03   4.410955065e-02   3.101120343e-01   8.448571580e-01   6.626776110e-04   2.033769241e-02   2.135108431e-03   1.106267020e-02   1.209446934e-01   
1.865084818e-01   1.291609985e+00   9.468455650e-02   8.965165240e-03   6.208563186e-02   2.816489726e-02   4.444634676e-04   4.009034011e+00   7.591872146e-01     2.385056976e+00     1.261278074e+00    3.554188493e+02   -3.127944262e-07  5.121288637e-01   1.000000000e+00   8.448307666e-01   -4.152766119e+05  3.220718889e+02     4.169915046e+05     -4.115354279e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.055777807e-01   1.499197569e-03   3.320084443e-02   5.469004997e-03   4.409980653e-02   3.101533657e-01   8.448307666e-01   6.678702494e-04   2.034234542e-02   2.132710088e-03   1.106066776e-02   1.209656399e-01   
1.866334818e-01   1.292475636e+00   9.418197538e-02   8.870244487e-03   6.142828592e-02   2.786669492e-02   4.374233958e-04   4.029637133e+00   7.590383706e-01     2.384589369e+00     1.267762051e+00    3.554169233e+02   -3.172422071e-07  5.147770409e-01   1.000000000e+00   8.448073990e-01   -4.174131519e+05  3.266547703e+02     4.191317390e+05     -4.115017233e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.055396038e-01   1.509462056e-03   3.320634066e-02   5.463417993e-03   4.409123701e-02   3.101899385e-01   8.448073990e-01   6.724667201e-04   2.034643292e-02   2.130606752e-03   1.105890974e-02   1.209841849e-01   
1.867459818e-01   1.293254722e+00   9.372748082e-02   8.784840660e-03   6.083684668e-02   2.759839088e-02   4.311212753e-04   4.048450712e+00   7.589021729e-01     2.384161491e+00     1.273682884e+00    3.554151611e+02   -3.213065240e-07  5.171953947e-01   1.000000000e+00   8.447860328e-01   -4.193641477e+05  3.308484308e+02     4.210861240e+05     -4.114710680e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.055046745e-01   1.518844636e-03   3.321132284e-02   5.458352841e-03   4.408344610e-02   3.102233591e-01   8.447860328e-01   6.766685871e-04   2.035014483e-02   2.128700414e-03   1.105731381e-02   1.210011395e-01   
1.868834818e-01   1.294206938e+00   9.316897828e-02   8.680458514e-03   6.011397863e-02   2.727046470e-02   4.234602222e-04   4.071820120e+00   7.587346406e-01     2.383635173e+00     1.281038175e+00    3.554129621e+02   -3.253673463e-07  5.201999296e-01   1.000000000e+00   8.447593930e-01   -4.217878461e+05  3.351656031e+02     4.235148900e+05     -4.114331062e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.054610879e-01   1.530519946e-03   3.321747844e-02   5.452108450e-03   4.407381632e-02   3.102649890e-01   8.447593930e-01   6.818977001e-04   2.035474002e-02   2.126351179e-03   1.105534560e-02   1.210222725e-01   
1.870272318e-01   1.295202436e+00   9.258165243e-02   8.571362367e-03   5.935846514e-02   2.692772904e-02   4.155022752e-04   4.096688169e+00   7.585563204e-01     2.383074964e+00     1.288864354e+00    3.554106449e+02   -3.309609151e-07  5.233968510e-01   1.000000000e+00   8.447313143e-01   -4.243667147e+05  3.408115067e+02     4.260980870e+05     -4.113931735e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.054151635e-01   1.542961896e-03   3.322390319e-02   5.445508344e-03   4.406356333e-02   3.103088998e-01   8.447313143e-01   6.874702989e-04   2.035954451e-02   2.123867607e-03   1.105324479e-02   1.210445585e-01   
1.871334818e-01   1.295938240e+00   9.214528306e-02   8.490753191e-03   5.880022985e-02   2.667448785e-02   4.096547055e-04   4.115361175e+00   7.584222407e-01     2.382653740e+00     1.294741085e+00    3.554088982e+02   -3.349531113e-07  5.257976599e-01   1.000000000e+00   8.447101664e-01   -4.263032271e+05  3.449251133e+02     4.280380001e+05     -4.113632873e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.053805452e-01   1.552314052e-03   3.322869510e-02   5.440592027e-03   4.405590877e-02   3.103419449e-01   8.447101664e-01   6.916594088e-04   2.036313559e-02   2.122018352e-03   1.105167993e-02   1.210613404e-01   
1.872459818e-01   1.296717326e+00   9.168101204e-02   8.405407969e-03   5.820919646e-02   2.640636793e-02   4.034937560e-04   4.135421486e+00   7.582792541e-01     2.382204534e+00     1.301054480e+00    3.554070177e+02   -3.392258882e-07  5.283770448e-01   1.000000000e+00   8.446874132e-01   -4.283836494e+05  3.493300837e+02     4.301220548e+05     -4.113313034e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.053432785e-01   1.562375505e-03   3.323380787e-02   5.435346653e-03   4.404771395e-02   3.103774775e-01   8.446874132e-01   6.961665611e-04   2.036697397e-02   2.120045880e-03   1.105000681e-02   1.210793935e-01   
1.874084818e-01   1.297842672e+00   9.100632696e-02   8.282151546e-03   5.735562012e-02   2.601914645e-02   3.946511582e-04   4.164920070e+00   7.580681553e-01     2.381541348e+00     1.310338346e+00    3.554042449e+02   -3.455618809e-07  5.321703894e-01   1.000000000e+00   8.446538887e-01   -4.314429528e+05  3.558626078e+02     4.331866737e+05     -4.112844861e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.052883323e-01   1.577204019e-03   3.324126235e-02   5.427691320e-03   4.403571331e-02   3.104297967e-01   8.446538887e-01   7.028097822e-04   2.037258304e-02   2.117168082e-03   1.104756061e-02   1.211059898e-01   
1.875584818e-01   1.298881453e+00   9.037925743e-02   8.168410174e-03   5.656793750e-02   2.566181740e-02   3.865493334e-04   4.192717593e+00   7.578694053e-01     2.380916956e+00     1.319086947e+00    3.554016256e+02   -3.515161524e-07  5.357453985e-01   1.000000000e+00   8.446222481e-01   -4.343259094e+05  3.620033655e+02     4.360746537e+05     -4.112406176e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.052364312e-01   1.591199358e-03   3.324821082e-02   5.420549087e-03   4.402447217e-02   3.104791373e-01   8.446222481e-01   7.090804134e-04   2.037782556e-02   2.114484230e-03   1.104527381e-02   1.211310879e-01   
1.876709818e-01   1.299660539e+00   8.990623887e-02   8.083131788e-03   5.597736695e-02   2.539390744e-02   3.805117847e-04   4.213935484e+00   7.577181804e-01     2.380441869e+00     1.325764968e+00    3.553996299e+02   -3.558073308e-07  5.384744619e-01   1.000000000e+00   8.445981512e-01   -4.365265586e+05  3.664330053e+02     4.382793949e+05     -4.112073673e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.051968901e-01   1.601893206e-03   3.325344796e-02   5.415142027e-03   4.401592170e-02   3.105167050e-01   8.445981512e-01   7.138721472e-04   2.038178551e-02   2.112452753e-03   1.104353503e-02   1.211502033e-01   
1.878084818e-01   1.300612755e+00   8.932477448e-02   7.978915336e-03   5.525564637e-02   2.506650180e-02   3.731766034e-04   4.240318802e+00   7.575310414e-01     2.379853955e+00     1.334068730e+00    3.553971490e+02   -3.612382116e-07  5.418681470e-01   1.000000000e+00   8.445682084e-01   -4.392629732e+05  3.720177490e+02     4.410208216e+05     -4.111662676e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.051477365e-01   1.615213108e-03   3.325989189e-02   5.408471226e-03   4.400531982e-02   3.105633675e-01   8.445682084e-01   7.198410112e-04   2.038666821e-02   2.109947035e-03   1.104138038e-02   1.211739550e-01   
1.879834818e-01   1.301824666e+00   8.857939280e-02   7.846308828e-03   5.433731875e-02   2.464990617e-02   3.639122869e-04   4.274624491e+00   7.572872836e-01     2.379088167e+00     1.344866221e+00    3.553939108e+02   -3.680536652e-07  5.462815208e-01   1.000000000e+00   8.445291632e-01   -4.428212227e+05  3.790672979e+02     4.445857904e+05     -4.111130937e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.050835846e-01   1.632570375e-03   3.326818839e-02   5.399881711e-03   4.399161589e-02   3.106241590e-01   8.445291632e-01   7.276200048e-04   2.039297269e-02   2.106722047e-03   1.103860183e-02   1.212049202e-01   
1.881084818e-01   1.302690317e+00   8.804333380e-02   7.751628627e-03   5.368163869e-02   2.435245955e-02   3.573452875e-04   4.299638942e+00   7.571090931e-01     2.378528365e+00     1.352739042e+00    3.553915512e+02   -3.736227666e-07  5.494997432e-01   1.000000000e+00   8.445007299e-01   -4.454156938e+05  3.848035304e+02     4.471846066e+05     -4.110746031e+02  0.000000000e+00     0.000000000e+00    0.000000000e+00      0.000000000e+00    0.000000000e+00      6.050368424e-01   1.645243288e-03   3.327415105e-02   5.393680403e-03   4.398166854e-02   3.106684143e-01   8.445007299e-01   7.333001528e-04   2.039751671e-02   2.104394371e-03   1.103658680e-02   1.212274720e-01   
